id,location,type,title,features,pool,sea view,garage
1437673,alenquer,moradia,moradia v4 em albarrois - alenquer - imóvel de banco,"comercializado por: decisões perfeitas

licença ami: 11298

ref.: alenquer5548

 financiamento - imóvel de banco 

moradia v4 com 178 m2 de área, localizada em albarrois, concelho de alenquer.
inserida em terreno urbano com moradia por concluir na freguesia de triana.

contacte e peça mais informações!

certificação energética: d

spread reduzido e financiamento garantido!

 imóvel de banco  

 moradia v4 inserida em terreno urbano com 500 m2 de área.

composta por:

- cozinha
- sala
- 4 quartos
- 3 wc's
- área da varanda 21 m2 
- área de logradouro 300 m2
- numero de pisos: 2

certificação energética: d

visite hoje mesmo e faça a sua proposta!
temos as melhores condições de financiamento do mercado! 

 localizada em zona habitacional onde predominam moradias unifamiliares.",0,0,0
1437706,alenquer,moradia,"moradia t2 usado para venda, alenquer - meca","comercializado por: imperium imobiliária

licença ami: 7846

moradia para reconstruir na aldeia de alenquer com 95 m2 de lote numa zona muito soalheira e sossegada.

ref: 51drb-6099",0,0,0
1437708,alenquer,moradia,"moradia t2 usado para venda, alenquer - abrigada","comercializado por: imperium imobiliária

licença ami: 7846

moradia para reconstruir ,com projecto aprovado e licença levantada para contrução de moradia, oportunidade unica... 

ref: 51drb-3249",0,0,0
1437710,alenquer,moradia,"moradia usado para venda, alenquer - santo estevão","comercializado por: imperium imobiliária

licença ami: 7846

maradia para reconstruir em alenquer area util de 110 m2 inserida num lote de terreno com 1.420 m2. imóvel com duas cadernetas.numa zona panoramica.

ref: 51drb-6149",0,0,0
1444323,nagueles,house,"townhouse for sale in rocío de nagüeles, marbella, málaga","air conditioning hot/cold, barbecue, completely equipped kitchen, jacuzzi, community garden, parking, courtyard, community pool, paddle tennis",1,0,0
1444499,nagueles,plot,"building plot for sale in rocío de nagüeles, marbella, málaga",none,0,0,0
1444600,nagueles,house,"townhouse for sale in nagüeles, marbella, málaga","air conditioning hot/cold, completely equipped kitchen, gym, jacuzzi, community garden, office",0,0,0
1444663,nagueles,apartment,"apartment for sale in nagüeles, marbella, málaga","24 hrs security system, air conditioning hot/cold, alarm system, completely equipped kitchen, fireplace, fitted wardrobes, floor heating, garage, hydro-massage bath, lift, marble floors, safe box, storeroom, video entry system",0,0,1
1445056,nagueles,duplex,"duplex penthouse for sale in nagüeles, marbella, málaga","24 hrs security system, air conditioning hot/cold, alarm system, completely equipped kitchen, fireplace, fitted wardrobes, floor heating, garage, hydro-massage bath, lift, marble floors, safe box, storeroom, video entry system",0,0,1
1445148,nagueles,apartment,"apartment for sale in nagüeles, marbella, málaga","air conditioning hot/cold, completely equipped kitchen, garage, community garden, community pool, tennis court",1,0,1
1445428,nagueles,apartment,"apartment for sale in nagüeles, marbella, málaga","air conditioning, completely equipped kitchen, garage, community garden, community pool",1,0,1
1445446,nagueles,house,"townhouse for sale in nagüeles, marbella, málaga","air conditioning hot/cold, fireplace, completely equipped kitchen, garage, community garden, community pool, paddle tennis",1,0,1
1445549,nagueles,apartment,"apartment for sale in nagüeles, marbella, málaga","24 hrs security system, air conditioning hot/cold, alarm system, completely equipped kitchen, fireplace, fitted wardrobes, floor heating, garage, hydro-massage bath, lift, marble floors, safe box, storeroom, video entry system",0,0,1
1445568,golden mile,villa,beautiful brand new villa based in marbella's golden mile.,"completely equipped kitchen, fireplace, garage, garden, swimming pool",1,0,1
1446110,nagueles,apartment,"apartment hacienda nagüeles ii, marbella","air conditioning, lift, garage, community garden, community pool, living room with dining area, private terrace",1,0,1
1446216,nagueles,villa,"villa in nagüeles, marbella west, golden mile","air conditioning hot/cold, fitted wardrobes, en suite bathroom, central heating, fireplace, rustic style, large storeroom, irrigation, luminous, well, gated complex, living room with dining area, covered terrace, private terrace, various terraces",0,0,0
1446262,golden mile,apartment,"apartment in marbella, golden mile","air conditioning hot/cold, lift, close to schools, walking distance to cafés, walking distance to t. centre, walking distance to beach, walking distance to rest., walking distance to shops, pantry, double glazing, luminous, gated complex, alarm system, marble floors, private terrace",0,0,0
1446487,nagueles,villa,"villa in nagueles, marbella west, golden mile","drinking water, air conditioning hot/cold, fitted wardrobes, barbecue, fireplace, double glazing, electricity, excellent condition, gated complex, alarm system, telephone, covered terrace, private terrace, storeroom",0,0,0
1446798,nagueles,villa,"villa in nagueles, marbella west, golden mile","air conditioning hot/cold, spacious accommodation, fitted wardrobes, en suite bathroom, barbecue, condition - good, utility room, luminous, porch, wooden doors, living room, solarium, porcelain floor, marble floors, private terrace, storeroom, various terraces",0,0,0
1447712,golden mile,apartment,apartment located in a private complex in golden mile.,"air conditioning hot/cold, community garden, community pool, completely equipped kitchen, garage",1,0,1
1447991,nagueles,villa,"villa in nagüeles, marbella montaña, is located in the golden mile of marbella,","air conditioning hot/cold, fireplace, completely equipped kitchen, garden, pool, terrace",1,0,0
1448217,golden mile,house,"delightful, very spacious, south-facing, fully renovated townhouse on the famous golden mile of marbella,","air conditioning hot/cold, barbecue, community garden, community pool, completely equipped kitchen, paddle tennis, parking",1,0,0
1448444,golden mile,apartment,"very well situated ,two bed apartment in a private complex on the golden mile.","community garden, community pool, completely equipped kitchen",1,0,0
1448906,nagueles,house,outstanding townhouse in the area of nagüeles,"community pool, dining area, garden, living room with dining area, terrace",1,0,0
1448938,golden mile,apartment,"idialy apartment in residence golden mile, marbella.","24 hrs security system, air conditioning hot/cold, alarm system, completely equipped kitchen, fireplace, fitted wardrobes, floor heating, garage, hydro-massage bath, lift, marble floors, safe box, storeroom, video entry system",0,0,1
1449768,quinta da marinha,moradia,"moradias, cascais, quinta da marinha","atributos:
    
alarme, aquecimento central, ar condicionado, condomínio fechado, garagem (box), jardim, lareira, mobilado

    

comercialização: private broker    
ami: 10599
    
referência interna: 738xrp",0,0,1
1449784,quinta da marinha,moradia,"moradias, cascais, quinta da marinha","atributos:
    
ar condicionado, condomínio fechado, garagem (box), lareira

    

comercialização: private broker    
ami: 10599
    
referência interna: 2rp",0,0,1
1449789,quinta da marinha,moradia,"moradias, cascais, quinta da marinha","comercialização: private broker    
ami: 10599
    
referência interna: 752xrp",0,0,0
1449856,nagueles,villa,"high quality magnificent villa in rocio de nagüeles, golden mile","air conditioning, alarm, central heating, covered terrace, dining room, double glazing, fireplace, fitted wardrobes, guest toilet, kitchen equipped, living room, marble floors, sauna",0,0,0
1453193,quinta da marinha,moradia,"moradias, cascais, quinta da marinha","ar condicionado,  condomínio fechado,  garagem (box),  lareira",0,0,1
1453211,quinta da marinha,moradia,"moradias, cascais, quinta da marinha",none,0,0,0
1453212,quinta da marinha,moradia,"moradias, cascais, quinta da marinha","alarme,  aquecimento central,  ar condicionado,  condomínio fechado,  garagem (box),  jardim,  lareira,  mobilado",0,0,1
1455238,nagueles,house,3 bedroom townhouse for sale in nagüeles  r3002642,none,0,0,0
1460867,quinta da marinha,moradia,moradia v4+1 implantada num lote com 1360m2 na quinta da marinha,"comercializado por: 1st imobiliária

licença ami: 9815

excelente moradia térrea localizada na quinta da marinha sul perto do campo de golf, hotel, centro equestre e próximo do oceano.
a moradia encontra-se em bom estado de conservação.
é composta por 4 suites, 2 salas, 5 wc, cozinha e copa.
contacte-nos para mais informações.

visite este e outros imóveis em 1st-imobiliaria.pt",0,0,0
1460892,alenquer,moradia,moradia - casais novos alenquer,"moradia unifamiliar com quatro pisos.
cave - garagem + sala
r/c - hall,  wc, cozinha ampla com despensa e sala
1º andar - 1 suite com wc + 2 quartos
sotão - wc + 2 quartos + hall + espaço de arrumação
exterior - churrasqueira, forno de lenha
com aquecimento central a gasóleo, painel solar para aquecimento de águas sanitarias, alarme e portões automáticos.
supermercados a 10 min a pé - continente e lidl
otimos acessos a a1, a 30 minutos de lisboa

imobiliárias não vale a pena perderem o seu tempo a contatar-me. se o desejar eu proprio entrarei em contato com vocês",0,0,1
1461978,nagueles,penthouse,3 bedroom penthouse for sale in nagüeles  r2984690,none,0,0,0
1464392,quinta da marinha,moradia,moradia t3 com jardim e piscina na quinta da marinha cascais  quinta da marinha (cascais),"divisõescasa(s) de banho 3 
sala(s) 1 
total quarto(s) 3 
áreasárea de quarto 15.51 m²
área de quarto 17.60 m²
área de quarto 20.85 m²
área de casa de banho 5.92 m²
área de casa de banho 5.92 m²
área de casa de banho 16.36 m²
área de sala 48.73 m²
área bruta 190.00 m²
área útil 167.00 m²",0,0,0
1464394,quinta da marinha,moradia,"moradia t2 com jardim, piscina e vista para o golfe da quinta da marinha cascais  quinta da marinha (cascais)","divisõescasa(s) de banho 3 
sala(s) 1 
total quarto(s) 2 
zona envolventecampo de golfe  
espaços verdes  
vista para campo de golfe  
áreasárea de quarto 22.98 m²
área de quarto 19.72 m²
área de casa de banho 3.40 m²
área de sala 44.44 m²
área bruta 215.00 m²
área de terreno 790.00 m²
área útil 189.00 m²
área de casa de banho 6.76 m²
área de casa de banho 6.76 m²",0,0,0
1464940,nagueles,apartment,apartment for sale in nagüeles,"climate:  hot a/c, cold a/c, fireplace, garden:  communal, landscaped, orientation:  south, pool:  communal, setting:  close to golf, close to schools",1,0,0
1466827,nagueles,penthouse,3 bedroom penthouse for sale in nagüeles  r3011918,"lift, private terrace, storage room",0,0,0
1467184,nagueles,apartment,apartment at single homes nagüeles,none,0,0,0
1467958,nagueles,apartment,apartment for sale in nagüeles,"condition:  good, furniture:  not furnished, kitchen:  fully fitted, parking:  garage, private, setting:  town, close to shops, close to sea, close to town, urbanisation",0,0,1
1468349,alenquer,quinta,t3 c/99m2 em quinta do bravo - alenquer,"comercializado por: easygest

licença ami: 8989

faça connosco o melhor negócio-oferta de escritura

apartamento t3 com 99 m2, localizado em alenquer em zona residencial junto á escola secundária, composto por sala,cozinha, hall, 3 quartos, (1 suite), 2 casas de banho, varanda, parqueamento na cave  e arrecadação no sotão, equipado com aquecimento central. apartamento com duas frentes muito soalheiro. excelente estado de conservação. muito bem localizado, perto da escola, comércio, transportes públicos. alenquer. a 5 minutos da auto-estrada a1 e a 30 minutos de lisboa. excelente oportunidade de negócio.

tratamos da aprovação do seu crédito! não perca mais tempo! entre em contacto connosco!

  linha de atendimento comercial

*deixe-nos o seu contacto e nós ligamos-lhe sem custos*

vf34805",0,0,0
1468442,alenquer,moradia,"excelente moradia, como nova em alenquer","comercializado por: era vila franca de xira

licença ami: 13242

excelente moradia, como nova. moradia c/ grande qualidade de construção em zona privilegiada de alenquer. as 8 assoalhadas c/ boas áreas, a cozinha c/ 30m2, os 5 wcs todos completos e com janela para o exterior, os 6 roupeiros e 4 despensas fazem desta uma moradia com índices de habitabilidade acima da média. se juntarmos às características acima descritas a qualidade dos materiais usados temos concerteza uma moradia bastante atractiva. a localização permite rapidamente chegar a lisboa, santarém, benavente ou loures dado que esta moradia se encontra a 5 minutos da ligação da a1 com a recentemente inaugurada a10. equipamento: sistema de rega automático, iluminação exterior, aquecimento central a gás, alarme, intercomunicador, caixilharia de vidros duplos c/ portadas e gás canalizado. as escadas em madeira, dão o toque de requinte. localizada em alenquer, zona calma e residencial.",0,0,0
