"var004","var031","var145","var189","target","var005","var008","var009","var024","var044","var045","var072","var074","var125","var130","var170","var175","var178","target"
"b","1","1","0",-0.561,8.92,1.28,2.84,6.95,8.46,4.82,14.4,31.7,5.37,-1.32,22.6,-2.26,-6.21,-0.561
"b","0","1","0",-0.854,8.85,1.85,-1.05,6.93,-4.79,2.37,8.72,22.6,5.69,-1.46,15.2,-2.47,-6.18,-0.854
"c","1","1","0",0.0526,8.98,1.92,1.05,6.9,8.92,12.5,10.5,7.82,6.09,-1.59,10,-2.74,-7.78,0.0526
"c","0","0","0",0.0114,8.74,0.554,-0.359,6.87,9.76,12.6,2.11,24.7,6.52,-1.73,5.61,-3.05,-6.58,0.0114
"b","1","1","0",0.5,8.71,1.16,-3.07,6.84,9.68,2.95,12.1,-0.206,6.95,-1.86,20.4,-3.37,-7.52,0.5
"b","0","0","0",1.07,8.7,-0.265,-5.34,6.79,14.3,5.41,3.45,12.8,7.36,-2,11.8,-3.66,-7.91,1.07
"c","1","0","0",-0.428,8.72,2.47,-3.81,6.73,7.57,8.35,-0.501,-1.33,7.7,-2.14,13.9,-3.87,-6.71,-0.428
"b","1","0","1",0.557,8.76,1.27,-5.05,6.65,10.4,9.91,18.7,7.6,7.97,-2.29,11.4,-3.97,-6.56,0.557
"b","1","0","0",1.13,8.81,1.06,1.9,6.55,15.9,14,8.6,-6.5,8.13,-2.45,21.9,-3.93,-6.14,1.13
"b","1","1","1",1.36,8.87,1.24,-3.06,6.42,7.91,6,6.26,12.9,8.2,-2.6,22.1,-3.73,-5.9,1.36
"c","1","1","0",-0.048,8.93,1.75,-4.72,6.28,10.2,8.09,1.49,-1.97,8.16,-2.73,5.41,-3.38,-8,-0.048
"b","1","0","0",-1.07,8.99,1.92,-0.805,6.13,21.4,5.47,12,22.3,8.05,-2.85,8.7,-2.92,-5.93,-1.07
"b","1","1","0",-0.647,8.98,2.24,2.34,5.98,3.18,7.61,3.28,28.7,7.86,-2.95,17.4,-2.42,-7.91,-0.647
"b","1","1","0",-1.39,9.07,0.644,5.79,5.85,20.6,8.55,6.81,-4.61,7.64,-3.03,8.07,-1.91,-7.31,-1.39
"b","1","0","1",-1.04,9.09,0.181,-3.07,5.74,-9.78,4.91,7,-1.11,7.39,-3.1,11,-1.45,-7.53,-1.04
"b","0","1","0",-0.195,9.1,1.94,4.1,5.67,15.4,4.51,6.57,5.1,7.15,-3.15,11.4,-1.07,-6.31,-0.195
"b","0","0","1",-0.625,9.1,2.52,-0.862,5.63,11.8,1.49,5,17.4,6.96,-3.18,7.51,-0.798,-8.4,-0.625
"b","1","1","0",0.696,9.09,-0.0983,-3.18,5.64,-1.74,9.97,5.56,16.2,6.85,-3.19,18.1,-0.625,-8.05,0.696
"b","0","1","1",-1.28,8.98,2.52,-3.01,5.67,-9.71,2.72,5.09,26.4,6.83,-3.19,8.35,-0.547,-5.06,-1.28
"b","0","1","1",-0.315,9.07,0.22,0.808,5.72,8.84,3.26,1.77,18.7,6.89,-3.2,18,-0.56,-7.07,-0.315
"c","0","0","0",0.105,9.05,1.34,-1.42,5.77,14.6,4.93,4.23,-0.83,7.03,-3.2,17.5,-0.655,-5.61,0.105
"b","1","1","0",-1.63,9.04,1.16,0.935,5.81,-3.9,2.87,9.3,8.22,7.21,-3.21,13.6,-0.821,-6.79,-1.63
"c","1","1","0",-0.269,9.03,1.34,-3.15,5.82,13.9,13.1,15.6,1.53,7.4,-3.2,16.6,-1.03,-5.93,-0.269
"b","0","1","1",-1.09,9.03,1.41,-4.64,5.8,2.23,1.18,14.9,-6.71,7.56,-3.18,5.81,-1.25,-5.92,-1.09
"b","1","0","0",0.0729,9.04,1.92,3.31,5.74,2.71,11.1,1.92,-8.37,7.68,-3.12,7.34,-1.46,-7.17,0.0729
"b","0","1","0",0.516,9.06,2.44,-1.86,5.66,7.55,6.93,7.94,14.4,7.74,-3.05,23.5,-1.63,-8.52,0.516
"b","0","0","0",0.0354,9.08,-0.0164,0.304,5.58,18.2,3.81,-2.4,11.4,7.74,-2.96,21.2,-1.77,-6.23,0.0354
"b","0","1","0",-1.34,9.11,1.14,1.96,5.5,8.4,1.47,13.4,17.9,7.7,-2.85,15.7,-1.88,-7.76,-1.34
"c","0","0","0",1.16,9.13,0.131,-7.27,5.45,-0.0792,13.4,0.615,20.4,7.61,-2.72,15.6,-1.96,-8,1.16
"c","0","1","0",-0.199,9.16,2.54,-2.01,5.42,-0.0426,12.9,7.68,14.6,7.47,-2.56,10.1,-2.02,-6.14,-0.199
"c","0","0","1",2.34,9.19,0.976,3.13,5.41,9.75,13.8,5.72,2.99,7.3,-2.36,6.57,-2.08,-7.13,2.34
"b","0","0","0",-0.377,9.22,2.21,2.61,5.42,19.7,5.09,-1.45,17.9,7.13,-2.13,17.2,-2.16,-5.18,-0.377
"c","1","1","0",0.667,9.25,0.0329,2.1,5.44,8.68,7.1,9.91,9.21,6.97,-1.99,23.5,-2.26,-8.5,0.667
"c","1","1","0",-0.527,9.27,-0.425,1.14,5.47,15.3,13,4.38,5.21,6.85,-1.59,9.22,-2.39,-6.41,-0.527
"c","1","0","1",2.18,9.28,0.696,-3.92,5.51,4.36,12.8,12.2,3.67,6.79,-1.3,11.9,-2.58,-7.73,2.18
"c","0","1","1",2.12,9.27,0.773,-2.22,5.56,4.16,9.03,12,13.9,6.8,-1.02,22.3,-2.81,-6.49,2.12
"c","1","1","0",0.0954,9.25,1.06,-1.94,5.64,16.7,11.2,0.874,12.3,6.88,-0.749,19.6,-3.11,-6,0.0954
"b","1","0","0",0.0478,9.21,1.45,3.15,5.76,16.7,1.4,4.53,19.9,7,-0.499,21.3,-3.46,-6.07,0.0478
"b","0","0","0",-0.0422,9.16,1.9,0.423,5.92,8.44,3.06,11,16.4,7.16,-0.273,16.4,-3.86,-6.79,-0.0422
"c","1","1","0",-1.05,9.1,1.6,-3.1,6.12,10.2,5.99,12.5,5.99,7.3,-0.0785,7.39,-4.27,-7.13,-1.05
"b","1","1","0",-0.709,9.03,-0.481,1.31,6.34,1.39,8.14,9.34,0.395,7.4,0.0808,13.5,-4.66,-7.03,-0.709
"b","0","0","1",-0.333,8.96,2.33,-0.878,6.58,13.9,5.46,14.2,9.16,7.44,0.203,5.38,-4.98,-6.61,-0.333
"b","1","0","0",0.413,8.9,1.12,4.14,6.83,6.92,13.8,10.5,15,7.41,0.289,11.2,-5.2,-6.36,0.413
"b","1","0","0",1.36,8.85,-0.0925,-5.42,7.06,5.22,7.08,-0.343,2.13,7.32,0.341,22.3,-5.29,-6.76,1.36
"c","0","1","1",2.73,8.83,2.55,-2.31,7.28,22.3,12,8.84,-8.01,7.16,0.362,15.5,-5.26,-7.39,2.73
"b","1","1","1",-0.0582,8.81,1.82,0.581,7.46,6.82,9.65,3.82,8.77,6.98,0.364,7.75,-5.1,-6.44,-0.0582
"b","0","0","0",0.301,8.81,0.137,-1.63,7.59,15,8.22,11,11,6.8,0.356,6.79,-4.84,-6.38,0.301
"b","1","1","0",-0.702,8.82,2.27,0.41,7.68,7.23,3.96,1.47,6.25,6.64,0.345,11.8,-4.52,-6.16,-0.702
"c","0","1","0",-0.0394,8.84,1.38,-3.88,7.71,8.72,5.58,7.98,16,6.54,0.336,21.4,-4.18,-8.08,-0.0394
"c","0","1","0",-1.36,8.86,1.79,0.787,7.68,7.92,4.05,14.2,7.12,6.5,0.329,12.7,-3.84,-7.19,-1.36
"c","0","1","1",2.73,8.9,2.68,-6.63,7.62,11.8,11.2,5.18,-7.78,6.52,0.327,15.3,-3.56,-7.17,2.73
"b","1","0","0",1.16,8.94,1.15,-4.95,7.52,2.47,11.6,5.95,-3.9,6.59,0.33,5.17,-3.38,-5.67,1.16
"b","0","0","1",0.535,8.99,2.25,1.08,7.39,0.789,10.8,5.43,7.6,6.7,0.34,17.8,-3.3,-6.83,0.535
"b","0","0","0",-0.786,9.05,0.292,0.338,7.26,11.7,11.5,11.8,1.24,6.83,0.356,16.6,-3.34,-6.98,-0.786
"b","1","1","1",-1.07,9.11,-0.238,0.891,7.13,12.7,4.25,10.4,4.01,6.98,0.379,6.58,-3.48,-6.91,-1.07
"b","0","0","0",-0.426,9.16,0.716,-5.7,7.01,6.07,7.73,7.79,7.79,7.11,0.412,10.7,-3.69,-5.67,-0.426
"b","1","1","0",-0.599,9.21,1.45,-0.00107,6.9,3.82,6.15,7.22,37.7,7.21,0.454,7.48,-3.93,-6.65,-0.599
"c","0","0","1",2.99,9.25,2.03,-3.93,6.8,5.2,6.25,10.6,7.27,7.26,0.502,13,-4.15,-8.83,2.99
"c","1","1","0",-1.3,9.27,1.01,4.78,6.7,20.3,6.59,11.5,4.61,7.27,0.552,8.96,-4.3,-7.24,-1.3
"b","0","1","0",0.11,9.27,1.22,1.61,6.62,18.8,9,11.5,22.4,7.24,0.598,11.6,-4.35,-7.58,0.11
"b","0","0","1",-0.822,9.25,0.608,-1.43,6.55,2.39,2.53,9.15,5.36,7.18,0.638,7.01,-4.29,-6.2,-0.822
"c","1","1","0",0.494,9.22,0.567,1.31,6.2,15.5,10.2,9.67,14.5,7.1,0.667,21.2,-4.11,-4.71,0.494
"b","1","0","0",-0.584,9.16,0.889,-8.47,6.44,11.3,1.99,10.1,16.1,7.01,0.682,8.23,-3.83,-9.06,-0.584
"b","1","1","0",-0.326,9.1,1.63,0.299,6.4,8.49,8.93,6.69,13,6.92,0.683,12.3,-3.48,-6.39,-0.326
"b","0","1","0",0.683,9.02,0.424,0.648,6.2,5.91,11.1,10.3,0.138,6.85,0.669,18.2,-3.08,-6.54,0.683
"b","1","1","0",0.0528,8.93,1.84,-2.21,6.4,11.4,7.39,9.27,1.39,6.8,0.635,20.7,-2.67,-9.09,0.0528
"b","1","1","0",-0.432,8.84,2.51,-1.68,6.44,11,5.42,15.9,2.95,6.77,0.572,17.5,-2.27,-7.1,-0.432
"b","0","0","0",0.576,8.76,2.65,-1.9,6.52,15.8,8.23,5.19,13.9,6.76,0.467,6.93,-1.91,-8.41,0.576
"c","0","0","0",-0.835,8.7,2.05,-1.41,6.64,6.65,1.78,12.1,-1.34,6.76,0.309,8.56,-1.61,-4.66,-0.835
"b","1","1","1",-1.39,8.65,-0.0472,1.2,6.79,8.97,1.22,3.69,-7.1,6.76,0.0973,18.7,-1.39,-5.35,-1.39
"c","1","0","0",-0.135,8.62,0.984,2.11,6.96,20.7,2.62,8.95,8.02,6.75,-0.155,15.2,-1.3,-6.16,-0.135
"c","1","0","0",0.518,8.61,1.22,0.0317,7.12,4.66,10.9,12.3,20.3,6.71,-0.422,7.43,-1.36,-7.59,0.518
"b","0","1","0",-0.576,8.62,0.497,3.09,7.26,7.78,4.94,10.8,9.76,6.65,-0.676,18.6,-1.58,-5.67,-0.576
"c","1","0","0",-0.569,8.66,2.52,-2.01,7.35,7.28,8.98,5.48,25.5,6.56,-0.894,6.43,-1.96,-7.13,-0.569
"b","0","0","0",0.126,8.71,-0.274,2.75,7.37,21.4,11.2,6.24,1.66,6.47,-1.06,12.1,-2.49,-6.43,0.126
"b","0","1","0",-0.197,8.77,-0.489,3.17,7.31,5.05,11.1,5.92,6.68,6.38,-1.16,12.8,-3.11,-6.77,-0.197
"b","1","1","0",1.25,8.84,2.61,-4.43,7.2,21.6,13.2,-5.87,13.4,6.31,-1.2,18.5,-3.78,-8.55,1.25
"c","0","0","0",-1.65,8.91,-0.411,1.3,7.04,16.1,3.46,7.62,13.5,6.29,-1.19,8.93,-4.45,-6.27,-1.65
"c","0","0","0",0.922,8.97,0.473,-1.9,6.85,-10.7,13.4,0.674,-4.29,6.32,-1.14,20.2,-5.06,-7.05,0.922
"b","0","1","1",-1.03,9.02,0.238,2.56,6.64,9.51,1.73,4.26,8.67,6.4,-1.09,6.4,-5.58,-7.57,-1.03
"b","1","1","1",-1.39,9.05,-0.491,2.82,6.42,3.96,2.99,9.46,6.9,6.54,-1.07,19.8,-5.97,-6.33,-1.39
"b","1","1","0",0.0866,9.07,2.64,2,6.2,11.6,2.84,7.3,-7.6,6.7,-1.1,21.8,-6.24,-8.06,0.0866
"c","1","0","0",-0.488,9.08,-0.00856,1.62,5.98,1.71,6.38,7.9,9.16,6.88,-1.19,6.33,-6.37,-6.59,-0.488
"c","0","1","0",-0.654,9.07,1.7,2.02,5.78,22.3,11.3,8.85,9.97,7.08,-1.34,18.3,-6.38,-6.99,-0.654
"b","1","1","0",-1.69,9.04,0.108,1.28,5.61,3.17,3,11.7,-10.1,7.27,-1.54,6.02,-6.26,-6.86,-1.69
"c","0","0","0",-0.922,9.01,1.91,5.29,5.47,14.7,13.4,8.84,10.2,7.45,-1.77,8.2,-6.02,-7.14,-0.922
"c","0","1","0",-0.629,8.96,0.653,-1.67,5.38,7.49,2.06,10.6,12.6,7.61,-2.02,17.3,-5.68,-5.49,-0.629
"b","0","1","0",-0.555,8.92,1.86,-3.54,5.35,5.55,6.21,3.33,13.2,7.75,-1.99,16.4,-5.26,-6.75,-0.555
"b","1","0","0",0.689,8.87,2.27,-0.395,5.38,18.9,4.14,7.61,27.5,7.87,-2.52,19.5,-4.77,-5.59,0.689
"b","0","0","0",-1.12,8.83,0.262,2.93,5.46,5.39,7.19,7.2,31.7,7.98,-2.74,9.33,-4.23,-7.42,-1.12
"c","0","0","1",3.17,8.79,0.351,-4.92,5.59,-3.23,8.55,-1.74,11.4,8.07,-2.9,20.5,-3.66,-7.08,3.17
"c","1","1","1",3.28,8.77,-0.0025,-5.32,5.75,5.86,6.26,7.22,12.2,8.13,-3.01,21.1,-3.09,-6.92,3.28
"b","0","0","1",0.483,8.75,0.509,0.597,5.9,8.24,7.88,6.43,-0.277,8.15,-3.06,22.6,-2.53,-7.42,0.483
"b","1","0","0",0.734,8.75,2.4,-3.03,6.03,-12.4,12.1,7.24,21.9,8.12,-3.04,15.6,-1.98,-6.92,0.734
"c","0","0","0",-1.08,8.76,0.443,1.03,6.11,10.7,3.99,6.95,6.14,8.04,-2.95,11.5,-1.47,-6.16,-1.08
"c","1","1","1",1.55,8.78,2.64,0.125,6.15,3.42,6.6,5.77,8.92,7.9,-2.8,9.18,-0.996,-7.31,1.55
"b","1","1","0",-0.201,8.81,1.86,-4.83,6.16,9.58,7.73,4.66,-1.71,7.73,-2.6,16.4,-0.602,-7.26,-0.201
"c","0","0","0",-0.316,8.83,-0.214,0.759,6.16,13.3,1.18,13.8,3.34,7.57,-2.36,20.5,-0.315,-6.68,-0.316
"b","0","1","0",-1.2,8.85,1.77,1.95,6.17,22.9,1.75,8.82,6.05,7.43,-2.09,19.8,-0.163,-5.01,-1.2
"c","0","0","0",-0.171,8.87,1.37,-0.0352,6.22,28.8,7.63,9.8,10.3,7.35,-1.82,14.3,-0.169,-6.78,-0.171
"c","0","0","0",0.363,8.87,0.184,-2.37,6.32,-8.86,10,2.12,9.5,7.34,-1.55,9.72,-0.34,-6.45,0.363
"c","1","1","1",1.81,8.87,0.0798,0.265,6.48,5.51,2.15,2.58,22.2,7.41,-1.32,22.6,-0.672,-8.19,1.81
"b","0","1","0",-1.17,8.85,1.91,-2.78,6.71,23.3,8.23,0.036,12.2,7.55,-1.12,12,-1.14,-4.75,-1.17
"b","0","0","0",1.39,8.82,0.149,-6.82,6.99,-12.7,7.85,6.43,-2.62,7.76,-0.97,20.9,-1.71,-8.89,1.39
"b","1","1","1",-0.312,8.79,0.557,-6.47,7.31,2.74,9.04,1.98,13.3,7.99,-1.99,15.3,-2.33,-5.68,-0.312
"c","1","1","0",-0.608,8.75,1.4,-3.36,7.65,21.3,2.54,4.14,19,8.25,-0.796,14.5,-2.95,-8.78,-0.608
"c","0","0","0",0.128,8.72,-0.49,0.671,7.98,18.4,2.02,14.4,3.8,8.48,-0.767,13.8,-3.53,-7.95,0.128
"b","0","0","0",1.18,8.69,-0.363,-2.21,8.29,24.6,12.8,2.16,15.8,8.69,-0.778,19.7,-4.03,-8.57,1.18
"b","1","1","1",-0.306,8.67,0.65,-0.695,8.55,-10.2,3.35,3.48,4.54,8.83,-0.833,15.1,-4.41,-6.28,-0.306
"b","0","1","0",0.486,8.67,1.4,0.931,8.75,8.7,12.8,17.4,-0.964,8.91,-0.938,21.7,-4.65,-7.36,0.486
"b","1","1","0",-0.0114,8.68,1.51,-0.262,8.87,9.76,4.65,10.2,23.9,8.91,-1.09,5.31,-4.73,-6.94,-0.0114
"b","1","0","0",-0.281,8.71,0.318,-3.32,8.91,19.9,1.97,9.7,5.8,8.84,-1.3,12.1,-4.68,-7.77,-0.281
"b","0","1","1",-0.292,8.75,0.0217,-0.264,8.87,8.47,2.07,10,10.9,8.7,-1.53,19,-4.52,-6.75,-0.292
"c","0","1","0",-0.286,8.8,0.851,1.28,8.74,11.1,8.67,1.49,-7.27,8.51,-1.77,16.4,-4.29,-5.97,-0.286
"b","0","0","0",0.127,8.86,0.511,-2.86,8.54,4.53,2.19,13.3,11.2,8.32,-2,14.7,-4.06,-7.26,0.127
"c","1","0","0",0.935,8.92,1.73,2.39,8.26,9.76,6.55,10.2,5.52,8.13,-2.17,23.3,-3.88,-7.58,0.935
"b","0","1","0",-0.105,8.98,1.53,-4.86,7.94,-3.45,5.87,3.78,16.5,7.97,-2.28,19.2,-3.78,-6.59,-0.105
"b","0","0","0",0.303,9.04,0.139,-0.322,7.59,1.92,9.6,11.1,16.2,7.85,-1.99,19.4,-3.77,-6,0.303
"b","0","1","0",0.892,9.09,-0.282,-3.98,7.24,12,11.7,17.5,-12.7,7.75,-2.27,10.3,-3.84,-8.1,0.892
"b","0","1","0",0.0912,9.12,1.22,-7.28,6.93,15.6,7.76,3.34,15.1,7.65,-2.17,18.7,-3.95,-7.23,0.0912
"b","1","1","0",-0.111,9.14,1.63,-1.85,6.67,6.17,13.8,11.9,9.08,7.54,-2.05,11,-4.09,-6.81,-0.111
"c","0","1","0",-0.231,9.15,2.11,0.494,6.49,5.79,13.6,9.96,15.9,7.42,-1.92,9.07,-4.21,-6.65,-0.231
"c","1","0","0",-0.643,9.12,0.653,-0.0115,6.39,7.15,5.1,6.05,9.94,7.28,-1.82,5.54,-4.3,-7.78,-0.643
"b","1","1","1",0.322,9.08,0.0191,4.76,6.37,7.12,10.7,3.76,21.7,7.14,-1.74,16,-4.32,-7.01,0.322
"c","1","1","0",-0.538,9.02,-0.389,-2.16,6.43,-4.89,11.2,13.6,6.9,7,-1.71,12.2,-4.23,-6.37,-0.538
"c","1","0","0",1.42,8.94,2.11,0.0786,6.54,33.3,8.34,5.13,-3.4,6.88,-1.71,21.2,-4.04,-7.09,1.42
"b","0","0","0",0.294,8.85,-0.44,-2.02,6.69,-0.6,8.18,0.892,-13.9,6.8,-1.73,16.7,-3.73,-7.15,0.294
"b","1","1","0",-0.281,8.76,0.915,-6.5,6.85,12.2,9.67,-1.99,26.2,6.77,-1.78,15.4,-3.33,-5.22,-0.281
"c","0","0","0",-0.0463,8.68,2.23,0.172,7.01,7.27,11,7.27,20.9,6.79,-1.81,11.9,-2.89,-6.68,-0.0463
"b","0","0","0",1.04,8.61,1.89,-4.25,7.15,7,10,3.51,16.8,6.88,-1.83,20,-2.46,-7.28,1.04
"b","1","1","0",-1.5,8.56,0.517,-2.63,7.25,8.25,3.52,7.74,5.46,7.03,-1.83,8.69,-2.08,-7.48,-1.5
"b","1","0","0",0.773,8.53,1.95,-0.83,7.3,-13,13.2,9.15,-5.23,7.23,-1.8,17.3,-1.78,-6.76,0.773
"c","0","0","0",1.5,8.52,2.67,-0.0937,7.3,5.48,8.63,8.58,0.771,7.45,-1.78,21.8,-1.58,-5.03,1.5
"b","1","1","0",0.0851,8.53,1.51,-1.07,7.24,11.3,5.53,1.74,10.8,7.67,-1.78,8.84,-1.48,-6.76,0.0851
"c","0","0","0",-0.525,8.56,0.949,2.78,7.13,-16.1,3.1,14.4,6.67,7.87,-1.83,7.64,-1.47,-6.05,-0.525
"b","1","0","0",-0.306,8.61,2.53,-1.92,6.2,21.6,12.3,7.1,0.682,8.02,-1.91,7.37,-1.53,-7.13,-0.306
"c","0","1","0",0.816,8.67,0.34,-0.938,6.81,1.1,12,5.24,12.3,8.11,-2.06,20.8,-1.63,-6.53,0.816
"c","1","0","0",-0.576,8.74,0.164,2.99,6.6,-5.29,11,5.58,8.26,8.11,-2.24,16.6,-1.77,-8.16,-0.576
"c","1","0","0",-1.22,8.81,-0.0836,3.35,6.37,4.28,1.96,5.35,10.7,8.01,-2.46,16.6,-1.93,-7.54,-1.22
"b","0","1","1",-0.794,8.87,1.19,0.112,6.11,18.5,7.94,7.48,9.59,7.8,-2.67,8.29,-2.09,-7.6,-0.794
"b","1","1","0",-1.51,8.92,-0.0416,1.65,5.84,22.1,3.35,6.39,1.71,7.49,-2.86,6.19,-2.23,-6.34,-1.51
"b","1","0","0",0.521,8.95,0.504,-0.488,5.58,11.3,5.1,11.4,12.7,7.1,-3.01,22.2,-2.32,-6.79,0.521
"b","0","1","0",-0.236,8.98,0.176,-3.81,5.34,13.5,7.74,8.09,7.21,6.64,-3.1,21,-2.36,-7.38,-0.236
"b","1","0","1",0.491,8.98,-0.239,2.04,5.14,15.6,10.9,6.8,24.9,6.17,-3.15,22.1,-2.33,-7.24,0.491
"c","1","0","1",1.95,8.98,0.594,2.9,4.99,-6.84,13.1,12,3.65,5.72,-3.18,7.98,-2.27,-7.58,1.95
"b","1","0","0",-0.218,8.97,-0.0435,-7.87,4.9,16.7,4.85,8.36,-1.18,5.33,-3.21,9.23,-2.19,-7.13,-0.218
"c","1","0","0",0.753,8.97,2.28,-5.04,4.87,6.09,2.59,13.7,6.43,5.03,-3.26,21.8,-2.15,-6.56,0.753
"b","1","1","0",0.145,8.96,0.906,-6.58,4.88,2.34,11,13.1,3.72,4.84,-3.36,20.5,-2.14,-6.73,0.145
"c","0","1","0",0.188,8.97,-0.26,-8.96,4.94,12.2,5.9,8.95,4.2,4.77,-3.5,17,-2.19,-5.6,0.188
"c","0","0","0",0.318,8.98,1.69,-0.0736,5.03,10.9,9.82,11,-1.96,4.81,-3.71,12,-2.28,-6.6,0.318
"b","1","1","0",-0.506,9,1.98,-3.36,5.15,10.9,5.02,12.1,21.7,4.94,-3.96,20.3,-2.41,-8.31,-0.506
"b","0","1","1",-0.527,9.03,2.1,-3.73,5.28,8.2,8.29,14.5,12.5,5.16,-4.24,7.98,-2.58,-6.95,-0.527
"b","1","1","0",-0.803,9.06,0.6,-0.839,5.43,7.18,1.92,8.05,-1.56,5.43,-4.51,9.06,-2.76,-7.37,-0.803
"c","1","1","0",-0.873,9.09,0.57,-0.793,5.58,7.88,5.74,12.4,8.71,5.75,-4.76,16.2,-2.96,-8.56,-0.873
"b","1","1","0",-0.968,8.98,-0.126,-1.33,5.73,-3.87,5.95,7.04,4.88,6.09,-4.93,7.19,-3.16,-6.26,-0.968
"b","1","0","0",-0.218,9.11,-0.437,-1.31,5.88,5.17,8.95,3.61,6.98,6.43,-4.99,17.6,-3.37,-7.68,-0.218
"b","0","1","0",0.0123,9.1,0.0109,-0.274,6.03,7.74,10.4,4.34,3.44,6.76,-4.9,13.8,-3.59,-7.99,0.0123
"b","1","0","0",-0.551,9.08,0.307,5.48,6.18,6.7,1.86,4.61,3.6,7.05,-4.66,21.6,-3.81,-7.77,-0.551
"b","1","1","0",-1.91,9.05,-0.207,1.73,6.33,8.46,1.61,9.02,4.75,7.3,-4.24,16.4,-4.01,-6.78,-1.91
"b","0","1","0",-1.29,9,1.04,-2.81,6.49,16.5,2.9,6.09,15.1,7.49,-3.69,12.2,-4.19,-7.49,-1.29
"c","0","1","0",-0.779,8.96,0.572,-2.65,6.64,1.09,7.73,3,11,7.61,-3.01,11,-4.33,-6.83,-0.779
"b","0","0","0",1.48,8.91,0.0971,-11.5,6.78,13.2,9.33,4.85,19.1,7.68,-2.26,18,-4.44,-6.41,1.48
"b","0","0","0",0.672,8.87,0.925,-4.38,6.9,4.07,6.51,5.89,-1.71,7.71,-1.49,13.8,-4.51,-6.51,0.672
"c","1","1","0",-0.458,8.83,0.479,-7.7,7,8.4,12.1,9.71,-6.5,7.69,-0.755,6.06,-4.55,-6.15,-0.458
"c","0","0","0",0.00135,8.8,0.997,-1.3,7.08,2.37,9.29,12.6,14.8,7.66,-0.129,6.86,-4.57,-8.25,0.00135
"b","0","0","0",-1.26,8.78,-0.0768,-0.538,7.13,12.6,8.71,6.5,12.1,7.63,0.329,5.4,-4.58,-6.46,-1.26
"b","0","1","0",-0.796,8.76,0.163,0.603,7.17,13.6,7.88,6.02,35.6,7.62,0.58,9.95,-4.58,-4.89,-0.796
"b","0","0","1",-0.285,8.74,0.279,0.336,7.19,7.92,5.58,12,-1.69,7.63,0.613,19.4,-4.6,-6.25,-0.285
"b","1","0","0",0.533,8.74,0.931,-2.18,7.2,10.7,9.21,-2.35,7.82,7.66,0.445,17.5,-4.6,-6.68,0.533
"c","0","1","0",-0.788,8.74,-0.341,1.87,7.19,8.37,9.15,13.1,3.28,7.72,0.106,15.4,-4.59,-5.9,-0.788
"b","1","0","0",-1.24,8.75,0.84,1.35,7.17,-0.184,8.43,8.61,5.03,7.79,-0.36,13.6,-4.54,-8.3,-1.24
"c","1","0","1",2.73,8.77,-0.439,1.2,7.13,6.64,6.86,9.69,23.8,7.88,-0.904,10.3,-4.44,-8.69,2.73
"b","1","1","0",0.502,8.81,1.02,0.586,7.05,7.81,8.21,10.7,9.49,7.95,-1.47,14.5,-4.26,-8.59,0.502
"b","0","0","0",0.966,8.86,2.67,-6.43,6.94,12,6.11,7.22,5.81,8,-2.02,15.9,-4.01,-8.83,0.966
"b","0","1","0",-0.844,8.92,0.00388,-3.03,6.8,14.7,10,12.6,-5.08,8.02,-2.5,10.7,-3.7,-7.89,-0.844
"b","0","1","1",-0.612,8.98,0.444,1.48,6.63,1.75,9.41,10.4,1.3,7.99,-2.9,12.6,-3.34,-8.58,-0.612
"b","0","0","0",-1.34,9.04,-0.22,0.397,6.45,5.99,9.83,6.06,8.16,7.93,-3.18,8.81,-2.99,-7.07,-1.34
"b","1","0","0",-0.523,9.1,0.298,3.46,6.26,-2.03,7.46,12.2,25.8,7.82,-3.34,8.87,-2.69,-8.57,-0.523
"b","1","1","0",-1.02,9.15,-0.105,0.679,6.08,3.46,6.25,10.7,13.4,7.7,-3.38,14.6,-2.45,-9.11,-1.02
"b","1","0","0",1.49,9.18,2.13,0.06,5.92,4.78,13.4,9.87,-0.477,7.55,-3.27,21.9,-2.32,-7.45,1.49
"c","1","0","0",0.911,9.21,0.357,1.1,5.78,15.8,12.1,9.62,-0.0483,7.42,-3.05,19.8,-2.28,-7.85,0.911
"c","0","0","0",1.17,9.22,0.344,-5.51,5.67,8.75,13.3,1.36,5.2,7.32,-2.73,20.6,-2.33,-6.83,1.17
"b","1","0","1",-0.718,9.23,0.544,-0.33,5.59,17.6,4.55,10.6,12.9,7.27,-2.36,21,-2.45,-7.03,-0.718
"b","1","0","0",0.201,9.23,0.578,-1.46,5.54,32.6,12.7,3.1,22.6,7.29,-1.97,12.1,-2.59,-7.78,0.201
"c","0","1","0",0.877,9.22,2.03,-5.45,6.2,9.06,10.3,11.9,1.8,7.38,-1.59,23.5,-2.73,-7.8,0.877
"b","0","1","0",-0.181,9.22,-0.171,-7.89,5.55,12.5,11.1,10.3,20.1,7.53,-1.28,10.5,-2.83,-6.27,-0.181
"b","0","1","0",-0.821,9.21,-0.166,-4.78,5.62,11.2,3.6,2.84,18.7,7.71,-1.04,5.75,-2.89,-6.53,-0.821
"b","1","1","1",0.686,9.2,1.18,-3.82,5.74,-3.31,13.7,7.81,-1.79,7.89,-0.906,13.3,-2.91,-6.59,0.686
"c","1","1","1",1.96,9.18,0.366,-6.35,5.89,15.9,5.85,4.43,7.76,8.03,-0.87,12.5,-2.81,-5.9,1.96
